Date,Open,High,Low,Close,Adj Close,Volume,,,Max,,Open,High,Low,Close,,,Close,Error,,Close,Error,,Close,Error,,Close,Error
21-06-2017,30.08,30.08,29.42,29.5,29.5,721400,,,33.15,,0.907390649,0.907390649,0.887481146,0.889894419,,,0.89441149,4.52E-05,,0.90366402,0.000137696,,0.89717253,7.28E-05,,0.89585117,5.96E-05
22-06-2017,29.49,29.629999,29.200001,29.51,29.51,819700,,,33.15,,0.88959276,0.893815958,0.880844676,0.890196078,,,0.89424387,4.05E-05,,0.8983894,8.19E-05,,0.89401435,3.82E-05,,0.89184416,1.65E-05
23-06-2017,29.57,29.940001,29.370001,29.709999,29.709999,5366800,,,33.15,,0.892006033,0.903167451,0.885972881,0.896229231,,,0.89185956,4.37E-05,,0.89497137,1.26E-05,,0.8968818,6.53E-06,,0.89598355,2.46E-06
26-06-2017,29.65,30.1,29.540001,29.59,29.59,1027000,,,33.15,,0.894419306,0.907993967,0.891101086,0.892609351,,,0.89099691,1.61E-05,,0.893848,1.24E-05,,0.89849167,5.88E-05,,0.8983242,5.71E-05
27-06-2017,29.700001,29.700001,29.15,29.16,29.16,703000,,,33.15,,0.895927632,0.895927632,0.87933635,0.879638009,,,0.89509091,0.000154529,,0.90189327,0.000222553,,0.8940759,0.000144379,,0.89163879,0.000120008
28-06-2017,29.360001,29.645,29.209999,29.459999,29.459999,700800,,,33.15,,0.885671222,0.894268477,0.881146275,0.888687753,,,0.89310102,4.41E-05,,0.89529396,6.61E-05,,0.89438126,5.69E-05,,0.89251785,3.83E-05
29-06-2017,29.49,29.549999,28.74,28.84,28.84,415000,,,33.15,,0.88959276,0.891402685,0.866968326,0.869984917,,,0.89457594,0.00024591,,0.9004746,0.000304897,,0.89205739,0.000220725,,0.88857215,0.000185872
30-06-2017,28.99,29.42,28.940001,29.200001,29.200001,911100,,,33.15,,0.874509804,0.887481146,0.873001538,0.880844676,,,0.89226425,0.000114196,,0.89109269,0.00010248,,0.89228308,0.000114384,,0.88966482,8.82E-05
3/7/2017,29.280001,29.49,28.940001,29.23,29.23,535300,,,33.15,,0.883257949,0.88959276,0.873001538,0.881749623,,,0.89378487,0.000120352,,0.89648315,0.000147335,,0.89246229,0.000107127,,0.88960269,7.85E-05
5/7/2017,29.09,29.35,28.535,28.59,28.59,957000,,,33.15,,0.877526395,0.885369532,0.860784314,0.862443439,,,0.8933151,0.000308717,,0.89525665,0.000328132,,0.89038471,0.000279413,,0.88644907,0.000240056
6/7/2017,27.610001,27.93,27.049999,27.75,27.75,2208000,,,33.15,,0.832880875,0.842533937,0.815987903,0.837104072,,,0.89448553,0.000573815,,0.88666258,0.000495585,,0.87423169,0.000371276,,0.86292316,0.000258191
7/7/2017,27.870001,28.76,27.620001,28.690001,28.690001,1252700,,,33.15,,0.840724012,0.867571644,0.833182534,0.86546006,,,0.88885379,0.000233937,,0.87802748,0.000125674,,0.8832926,0.000178325,,0.87684168,0.000113816
10/7/2017,28.700001,29.559999,28.635,29.5,29.5,1413800,,,33.15,,0.865761719,0.891704344,0.863800905,0.889894419,,,0.88824184,1.65E-05,,0.88252209,7.37E-05,,0.89278793,2.89E-05,,0.89050411,6.10E-06
11/7/2017,29.52,29.99,29.200001,29.23,29.23,1189600,,,33.15,,0.890497738,0.904675716,0.880844676,0.881749623,,,0.89078309,9.03E-05,,0.89340456,0.000116549,,0.89690217,0.000151525,,0.89590427,0.000141546
12/7/2017,29.41,29.719999,29.209999,29.209999,29.209999,813600,,,33.15,,0.887179487,0.89653089,0.881146275,0.881146275,,,0.89271942,0.000115731,,0.89522217,0.000140759,,0.89491555,0.000137693,,0.89322244,0.000120762
13-07-2017,29.209999,29.4,28.57,29.370001,29.370001,804200,,,33.15,,0.881146275,0.886877828,0.861840121,0.885972881,,,0.89376739,7.79E-05,,0.89705146,0.000110786,,0.89074393,4.77E-05,,0.88685556,8.83E-06
14-07-2017,29.4,29.549999,29.309999,29.370001,29.370001,436800,,,33.15,,0.886877828,0.891402685,0.884162866,0.885972881,,,0.8944795,8.51E-05,,0.89745237,0.000114795,,0.89381293,7.84E-05,,0.89176867,5.80E-05
17-07-2017,29.379999,29.870001,29.309999,29.74,29.74,606700,,,33.15,,0.88627448,0.901055837,0.884162866,0.897134238,,,0.89104518,6.09E-05,,0.89193918,5.20E-05,,0.89645722,6.77E-06,,0.89553688,1.60E-05
18-07-2017,29.620001,30.110001,29.49,29.889999,29.889999,733900,,,33.15,,0.893514359,0.908295656,0.88959276,0.901659095,,,0.89060976,0.000110493,,0.89311563,8.54E-05,,0.89848906,3.17E-05,,0.89830435,3.35E-05
19-07-2017,29.959999,31.040001,29.959999,31.040001,31.040001,828800,,,33.15,,0.903770709,0.936349955,0.903770709,0.936349955,,,0.88393336,0.000524166,,0.88425308,0.000520969,,0.90634397,0.00030006,,0.90922598,0.00027124
20-07-2017,31.030001,31.129999,30.549999,31.02,31.02,1073700,,,33.15,,0.936048296,0.939064827,0.921568597,0.935746606,,,0.89197706,0.000437695,,0.9053879,0.000303587,,0.90605979,0.000296868,,0.90824758,0.00027499
21-07-2017,30.9,30.98,30.67,30.709999,30.709999,428100,,,33.15,,0.932126697,0.93453997,0.925188537,0.926395143,,,0.89263803,0.000337571,,0.90471388,0.000216813,,0.90549511,0.000209,,0.90780918,0.00018586
24-07-2017,30.719999,30.950001,30.360001,30.5,30.5,774900,,,33.15,,0.926696802,0.933635023,0.915837134,0.920060332,,,0.89126885,0.000287915,,0.90206839,0.000179919,,0.90501664,0.000150437,,0.90697665,0.000130837
25-07-2017,30.77,31,30.58,30.629999,30.629999,462900,,,33.15,,0.928205128,0.935143288,0.922473605,0.92398187,,,0.89133421,0.000326477,,0.90189299,0.000220889,,0.90579401,0.000181879,,0.90823628,0.000157456
26-07-2017,30.700001,30.74,30.219999,30.280001,30.280001,694900,,,33.15,,0.926093544,0.927300151,0.911613846,0.913423861,,,0.89317282,0.00020251,,0.90509608,8.33E-05,,0.90306091,0.00010363,,0.90418996,9.23E-05
27-07-2017,30.440001,30.99,30.209999,30.530001,30.530001,701300,,,33.15,,0.918250407,0.934841629,0.911312187,0.920965339,,,0.88851187,0.000324535,,0.89570269,0.000252626,,0.90564033,0.00015325,,0.90796464,0.000130007
28-07-2017,30.5,31.059999,30.450001,31,31,667200,,,33.15,,0.920060332,0.936953213,0.918552066,0.935143288,,,0.88846281,0.000466805,,0.89536834,0.000397749,,0.90661768,0.000285256,,0.90948245,0.000256608
31-07-2017,31.049999,31.129999,30.84,31.040001,31.040001,505000,,,33.15,,0.936651554,0.939064827,0.930316742,0.936349955,,,0.89238904,0.000439609,,0.90519819,0.000311518,,0.90665324,0.000296967,,0.90939942,0.000269505
1/8/2017,31.32,31.334999,30.799999,30.940001,30.940001,1323600,,,33.15,,0.94479638,0.945248839,0.929110075,0.933333363,,,0.89231335,0.0004102,,0.90771558,0.000256178,,0.90741094,0.000259224,,0.910025,0.000233084
2/8/2017,30.889999,30.969999,30.530001,30.790001,30.790001,556300,,,33.15,,0.931825008,0.934238281,0.920965339,0.928808477,,,0.89253943,0.00036269,,0.90494531,0.000238632,,0.90512322,0.000236853,,0.90714006,0.000216684
3/8/2017,30.76,30.959999,30.24,30.360001,30.360001,1287300,,,33.15,,0.927903469,0.933936621,0.912217195,0.915837134,,,0.89136758,0.000244696,,0.90300418,0.00012833,,0.90471418,0.00011123,,0.90637121,9.47E-05
4/8/2017,30.889999,30.889999,29.629999,30.68,30.68,1565200,,,33.15,,0.931825008,0.931825008,0.893815958,0.925490196,,,0.8925409,0.000329493,,0.90790116,0.00017589,,0.90238095,0.000231092,,0.90225027,0.000232399
7/8/2017,30.639999,30.959999,29.32,29.65,29.65,1209200,,,33.15,,0.924283529,0.933936621,0.884464555,0.894419306,,,0.88956497,4.85E-05,,0.90237921,7.96E-05,,0.90280211,8.38E-05,,0.90280166,8.38E-05
8/8/2017,29.620001,29.73,28.91,29.059999,29.059999,1320700,,,33.15,,0.893514359,0.896832579,0.872096531,0.876621388,,,0.89392557,0.000173042,,0.9002148,0.000235934,,0.89381051,0.000171891,,0.89109845,0.000144771
9/8/2017,28.950001,28.995001,28.209999,28.27,28.27,877700,,,33.15,,0.873303198,0.874660664,0.850980362,0.852790347,,,0.89546042,0.000426701,,0.89822459,0.000454342,,0.88659446,0.000338041,,0.88077668,0.000279863
10/8/2017,28.030001,28.110001,27.41,27.469999,27.469999,909500,,,33.15,,0.845550558,0.847963831,0.826847662,0.828657587,,,0.89633049,0.000676729,,0.89284451,0.000641869,,0.87707625,0.000484187,,0.8669688,0.000383112
11/8/2017,27.35,27.559999,26.91,27.16,27.16,1098300,,,33.15,,0.825037707,0.831372519,0.811764706,0.819306184,,,0.89596705,0.000766609,,0.886683,0.000673768,,0.87038805,0.000510819,,0.85713476,0.000378286
14-08-2017,27.450001,27.49,27.110001,27.17,27.17,696400,,,33.15,,0.828054329,0.829260935,0.817797919,0.819607843,,,0.89764737,0.000780395,,0.8897496,0.000701418,,0.8705679,0.000509601,,0.85735427,0.000377464
15-08-2017,27.25,27.33,26.795,26.99,26.99,919000,,,33.15,,0.822021116,0.824434389,0.808295626,0.814177979,,,0.89729553,0.000831176,,0.8881409,0.000739629,,0.86786462,0.000536866,,0.85320351,0.000390255
16-08-2017,27.01,27.57,26.809999,27.51,27.51,1278700,,,33.15,,0.814781297,0.831674208,0.808748084,0.829864253,,,0.8931743,0.0006331,,0.8785031,0.000486388,,0.86982231,0.000399581,,0.85665564,0.000267914
17-08-2017,27.459999,27.700001,27.32,27.360001,27.360001,986100,,,33.15,,0.828355928,0.835595807,0.82413273,0.825339397,,,0.89594603,0.000706066,,0.8863382,0.000609988,,0.87319491,0.000478555,,0.86154859,0.000362092
18-08-2017,27.27,27.43,27.15,27.41,27.41,635800,,,33.15,,0.822624434,0.82745098,0.819004525,0.826847662,,,0.89693543,0.000700878,,0.88645916,0.000596115,,0.87012386,0.000432762,,0.85685702,0.000300094
21-08-2017,27.389999,27.57,27.25,27.360001,27.360001,450200,,,33.15,,0.826244314,0.831674208,0.822021116,0.825339397,,,0.89660069,0.000712613,,0.88688349,0.000615441,,0.87177845,0.000464391,,0.85937344,0.00034034
22-08-2017,27.389999,27.799999,27.18,27.76,27.76,880700,,,33.15,,0.826244314,0.838612338,0.819909502,0.837405732,,,0.89426196,0.000568562,,0.8833096,0.000459039,,0.87351063,0.000361049,,0.86209304,0.000246873
23-08-2017,27.620001,28.059999,27.540001,27.83,27.83,420100,,,33.15,,0.833182534,0.846455475,0.830769261,0.839517345,,,0.89388027,0.000543629,,0.88391102,0.000443937,,0.87713216,0.000376148,,0.86759449,0.000280771
24-08-2017,27.91,27.91,27.57,27.780001,27.780001,393600,,,33.15,,0.841930618,0.841930618,0.831674208,0.83800908,,,0.89757839,0.000595693,,0.89293937,0.000549303,,0.87592627,0.000379172,,0.86542075,0.000274117
25-08-2017,27.93,28,27.530001,27.68,27.68,429300,,,33.15,,0.842533937,0.844645551,0.830467602,0.834992459,,,0.89680151,0.000618091,,0.89208106,0.000570886,,0.87656657,0.000415741,,0.86636451,0.000313721
28-08-2017,27.780001,27.860001,27.389999,27.57,27.57,463100,,,33.15,,0.83800908,0.840422353,0.826244314,0.831674208,,,0.89687285,0.000651986,,0.89108801,0.000594138,,0.8748754,0.000432012,,0.8638461,0.000321719
29-08-2017,27.290001,27.555,27.24,27.52,27.52,492800,,,33.15,,0.823227783,0.831221719,0.821719457,0.830165913,,,0.89598404,0.000658181,,0.88478571,0.000546198,,0.87156885,0.000414029,,0.85914641,0.000289805
30-08-2017,27.219999,27.49,26.93,27.26,27.26,1104500,,,33.15,,0.821116109,0.829260935,0.812368024,0.822322775,,,0.89569756,0.000733748,,0.88470039,0.000623776,,0.86977706,0.000474543,,0.85632183,0.000339991
31-08-2017,27.290001,28.389999,27.290001,28.209999,28.209999,966400,,,33.15,,0.823227783,0.856410226,0.823227783,0.850980362,,,0.88771601,0.000367356,,0.87038046,0.000194001,,0.87878812,0.000278078,,0.87057475,0.000195944
1/9/2017,28.33,28.58,28.129999,28.41,28.41,1003600,,,33.15,,0.854600302,0.86214178,0.848567089,0.857013575,,,0.89479998,0.000377864,,0.89103047,0.000340169,,0.88339839,0.000263848,,0.8766794,0.000196658
5/9/2017,28.440001,28.610001,27.66,27.76,27.76,481300,,,33.15,,0.857918582,0.863046787,0.83438914,0.837405732,,,0.89479316,0.000573874,,0.89389619,0.000564905,,0.88203896,0.000446332,,0.87418747,0.000367817
6/9/2017,27.84,27.84,27.23,27.24,27.24,364600,,,33.15,,0.839819005,0.839819005,0.821417798,0.821719457,,,0.897319,0.000755995,,0.89300747,0.00071288,,0.87411995,0.000524005,,0.86252485,0.000408054
7/9/2017,27.290001,27.360001,27.01,27.26,27.26,380100,,,33.15,,0.823227783,0.825339397,0.814781297,0.822322775,,,0.89758213,0.000752594,,0.88825068,0.000659279,,0.86898049,0.000466577,,0.85498507,0.000326623
8/9/2017,27.290001,27.450001,27.190001,27.379999,27.379999,722200,,,33.15,,0.823227783,0.828054329,0.820211192,0.825942655,,,0.89694182,0.000709992,,0.88654387,0.000606012,,0.870461,0.000445183,,0.85738013,0.000314375
11/9/2017,27.66,28.33,27.65,28.290001,28.290001,599200,,,33.15,,0.83438914,0.854600302,0.834087481,0.853393695,,,0.89162088,0.000382272,,0.88015472,0.00026761,,0.87980894,0.000264152,,0.87173509,0.000183414
12/9/2017,28.370001,28.549999,28.23,28.35,28.35,297500,,,33.15,,0.855806968,0.861236772,0.85158371,0.85520362,,,0.89551671,0.000403131,,0.89222299,0.000370194,,0.88344117,0.000282375,,0.87676905,0.000215654
13-09-2017,28.299999,28.33,28.02,28.209999,28.209999,222700,,,33.15,,0.853695294,0.854600302,0.845248869,0.850980362,,,0.89692445,0.000459441,,0.89443376,0.000434534,,0.88091717,0.000299368,,0.87290191,0.000219215
14-09-2017,28.190001,28.549999,28,28.120001,28.120001,268800,,,33.15,,0.850377104,0.861236772,0.844645551,0.84826549,,,0.8938839,0.000456184,,0.88853234,0.000402669,,0.88279392,0.000345284,,0.87584331,0.000275778
15-09-2017,28.1,28.280001,27.98,28.1,28.1,487000,,,33.15,,0.847662142,0.853092036,0.844042232,0.847662142,,,0.89586311,0.00048201,,0.89078925,0.000431271,,0.88047194,0.000328098,,0.87241125,0.000247491
18-09-2017,28.190001,28.290001,27.995001,28.049999,28.049999,648000,,,33.15,,0.850377104,0.853393695,0.844494751,0.846153816,,,0.89646118,0.000503074,,0.89264141,0.000464876,,0.88056044,0.000344066,,0.87246129,0.000263075
19-09-2017,28.17,28.35,27.99,28.030001,28.030001,437900,,,33.15,,0.849773756,0.85520362,0.844343891,0.845550558,,,0.89571129,0.000501607,,0.89126586,0.000457153,,0.88107028,0.000355197,,0.87325091,0.000277004
20-09-2017,28.08,28.280001,27.959999,28.200001,28.200001,971300,,,33.15,,0.847058824,0.853092036,0.843438884,0.850678763,,,0.89568854,0.000450098,,0.89036926,0.000396905,,0.88041356,0.000297348,,0.87233149,0.000216527
21-09-2017,28.190001,28.389999,28.040001,28.09,28.09,452100,,,33.15,,0.850377104,0.856410226,0.845852217,0.847360483,,,0.89552422,0.000481637,,0.89100187,0.000436414,,0.88156863,0.000342081,,0.8740149,0.000266544
22-09-2017,28.049999,28.23,27.98,28.059999,28.059999,356500,,,33.15,,0.846153816,0.85158371,0.844042232,0.846455475,,,0.89597962,0.000495241,,0.89043404,0.000439786,,0.88006562,0.000336101,,0.87184554,0.000253901
25-09-2017,28,28.129999,27.92,28.030001,28.030001,528100,,,33.15,,0.844645551,0.848567089,0.842232278,0.845550558,,,0.89651826,0.000509677,,0.89096922,0.000454187,,0.87902128,0.000334707,,0.87027138,0.000247208
26-09-2017,28.1,28.15,27.940001,27.98,27.98,794000,,,33.15,,0.847662142,0.849170437,0.842835626,0.844042232,,,0.89709726,0.00053055,,0.892879,0.000488368,,0.87921568,0.000351734,,0.87047883,0.000264366
27-09-2017,28.059999,28.27,27.67,28.209999,28.209999,1130100,,,33.15,,0.846455475,0.852790347,0.834690799,0.850980362,,,0.89529431,0.000443139,,0.89059361,0.000396132,,0.87934786,0.000283675,,0.87056455,0.000195842
28-09-2017,28.16,28.98,28.15,28.91,28.91,458500,,,33.15,,0.849472097,0.874208145,0.849170437,0.872096531,,,0.88947026,0.000173737,,0.88032535,8.23E-05,,0.88686051,0.00014764,,0.88208994,9.99E-05
29-09-2017,28.790001,29.02,28.591999,28.93,28.93,578600,,,33.15,,0.868476652,0.875414781,0.862503741,0.872699849,,,0.89441255,0.000217127,,0.89362282,0.00020923,,0.88816055,0.000154607,,0.88359179,0.000108919
2/10/2017,28.98,29.389999,28.905001,29.309999,29.309999,470500,,,33.15,,0.874208145,0.886576139,0.871945732,0.884162866,,,0.89245655,8.29E-05,,0.89141993,7.26E-05,,0.89194648,7.78E-05,,0.88915984,5.00E-05
3/10/2017,29.440001,30.129999,29.24,30.01,30.01,1207000,,,33.15,,0.888084495,0.908898914,0.882051282,0.905279035,,,0.88874327,0.000165358,,0.88918755,0.000160915,,0.89824956,7.03E-05,,0.89794208,7.34E-05
4/10/2017,29.950001,30.290001,29.860001,29.98,29.98,1027100,,,33.15,,0.90346911,0.91372552,0.900754178,0.904374057,,,0.89167449,0.000126996,,0.89681309,7.56E-05,,0.90028948,4.08E-05,,0.90082832,3.55E-05
5/10/2017,30.120001,30.190001,29.35,29.41,29.41,436900,,,33.15,,0.908597315,0.910708929,0.885369532,0.887179487,,,0.89352456,6.35E-05,,0.90300214,0.000158227,,0.8978093,0.000106298,,0.89660804,9.43E-05
6/10/2017,29.219999,29.73,29.190001,29.690001,29.690001,1305900,,,33.15,,0.881447934,0.896832579,0.880543017,0.895625973,,,0.89112379,4.50E-05,,0.89080983,4.82E-05,,0.89522423,4.02E-06,,0.8938514,1.77E-05
9/10/2017,29.799999,29.950001,29.57,29.57,29.57,1007100,,,33.15,,0.898944163,0.90346911,0.892006033,0.892006033,,,0.89373504,1.73E-05,,0.89943404,7.43E-05,,0.89707806,5.07E-05,,0.89621548,4.21E-05
10/10/2017,29.809999,29.860001,29.08,29.139999,29.139999,517300,,,33.15,,0.899245822,0.900754178,0.877224736,0.879034661,,,0.89423743,0.000152028,,0.90195407,0.000229194,,0.89500417,0.000159695,,0.89274294,0.000137083
11/10/2017,29.15,29.23,28.76,28.940001,28.940001,468600,,,33.15,,0.87933635,0.881749623,0.867571644,0.873001538,,,0.89522811,0.000222266,,0.89798198,0.000249804,,0.88996395,0.000169624,,0.88597354,0.00012972
12/10/2017,28.870001,29.334999,28.790001,29.32,29.32,656400,,,33.15,,0.870889925,0.884917014,0.868476652,0.884464555,,,0.89204649,7.58E-05,,0.89001864,5.55E-05,,0.89128137,6.82E-05,,0.88822137,3.76E-05
13-10-2017,29.620001,30.02,29.32,29.92,29.92,1241800,,,33.15,,0.893514359,0.905580694,0.884464555,0.902564103,,,0.89137216,0.000111919,,0.89491689,7.65E-05,,0.8973074,5.26E-05,,0.89647619,6.09E-05
16-10-2017,30.07,30.16,29.792999,30.16,30.16,797100,,,33.15,,0.907088989,0.909803922,0.898733002,0.909803922,,,0.89388141,0.000159225,,0.90153712,8.27E-05,,0.89881362,0.000109903,,0.89858373,0.000112202
17-10-2017,30.08,30.389999,29.459999,29.48,29.48,452700,,,33.15,,0.907390649,0.916742051,0.888687753,0.889291101,,,0.89126101,1.97E-05,,0.89890816,9.62E-05,,0.89980049,0.000105094,,0.89955853,0.000102674
18-10-2017,29.530001,29.75,29.440001,29.469999,29.469999,650900,,,33.15,,0.890799427,0.897435897,0.888084495,0.888989412,,,0.8935717,4.58E-05,,0.89693289,7.94E-05,,0.89559453,6.61E-05,,0.8942854,5.30E-05
19-10-2017,29.41,29.51,29.17,29.25,29.25,581900,,,33.15,,0.887179487,0.890196078,0.879939668,0.882352941,,,0.89481806,0.000124651,,0.89855403,0.000162011,,0.89307206,0.000107191,,0.89056065,8.21E-05
20-10-2017,29.48,29.790001,29.299999,29.360001,29.360001,440900,,,33.15,,0.889291101,0.898642564,0.883861207,0.885671222,,,0.89263443,6.96E-05,,0.89548865,9.82E-05,,0.89562255,9.95E-05,,0.89423615,8.56E-05
23-10-2017,29.51,29.51,28.99,29.09,29.09,481500,,,33.15,,0.890196078,0.890196078,0.874509804,0.877526395,,,0.89539534,0.000178689,,0.90102511,0.000234987,,0.89239365,0.000148673,,0.88929211,0.000117657
24-10-2017,29.23,29.51,29,29.08,29.08,535300,,,33.15,,0.881749623,0.890196078,0.874811463,0.877224736,,,0.8932597,0.00016035,,0.89495052,0.000177258,,0.89287389,0.000156492,,0.89030642,0.000130817
25-10-2017,29.030001,29.254999,28.219999,29,29,883200,,,33.15,,0.875716471,0.882503741,0.851282021,0.874811463,,,0.8934716,0.000186601,,0.89600114,0.000211897,,0.88872195,0.000139105,,0.88381979,9.01E-05
26-10-2017,29,29.15,28.82,29.120001,29.120001,413800,,,33.15,,0.874811463,0.87933635,0.869381599,0.878431403,,,0.89495356,0.000165222,,0.89582363,0.000173922,,0.88967942,0.00011248,,0.88578077,7.35E-05
27-10-2017,29.17,29.43,29.040001,29.360001,29.360001,611900,,,33.15,,0.879939668,0.887782805,0.87601813,0.885671222,,,0.89365436,7.98E-05,,0.89479433,9.12E-05,,0.89241611,6.74E-05,,0.88975224,4.08E-05
30-10-2017,29.4,29.805,29.309999,29.639999,29.639999,654400,,,33.15,,0.886877828,0.899095023,0.884162866,0.894117617,,,0.89187097,2.25E-05,,0.89344268,6.75E-06,,0.89590139,1.78E-05,,0.89472809,6.10E-06
31-10-2017,29.709999,29.9,29.57,29.75,29.75,749000,,,33.15,,0.896229231,0.901960784,0.892006033,0.897435897,,,0.89355353,3.88E-05,,0.89826392,8.28E-06,,0.89684362,5.92E-06,,0.89598548,1.45E-05
1/11/2017,29.98,30.190001,29.780001,30.129999,30.129999,849400,,,33.15,,0.904374057,0.910708929,0.898340905,0.908898914,,,0.8928646,0.000160343,,0.89919071,9.71E-05,,0.89921649,9.68E-05,,0.89922474,9.67E-05
2/11/2017,30.17,30.74,30.049999,30.450001,30.450001,1036400,,,33.15,,0.910105581,0.927300151,0.906485641,0.918552066,,,0.88887283,0.000296792,,0.89407406,0.00024478,,0.90388061,0.000146715,,0.90571274,0.000128393
3/11/2017,31,31.15,29.129999,29.73,29.73,2911300,,,33.15,,0.935143288,0.939668175,0.878733002,0.896832579,,,0.89021698,6.62E-05,,0.90731901,0.000104864,,0.90300322,6.17E-05,,0.90230049,5.47E-05
6/11/2017,29.75,30.135,29.459999,30.08,30.08,1116100,,,33.15,,0.897435897,0.909049774,0.888687753,0.907390649,,,0.89133381,0.000160568,,0.89568863,0.00011702,,0.8983819,9.01E-05,,0.89797624,9.41E-05
7/11/2017,30.1,31.075001,30.08,30.98,30.98,1096100,,,33.15,,0.907993967,0.937405762,0.907390649,0.93453997,,,0.88478877,0.000497512,,0.88672749,0.000478125,,0.90666118,0.000278788,,0.90960663,0.000249333
8/11/2017,30.93,31.02,30.530001,30.969999,30.969999,689800,,,33.15,,0.933031674,0.935746606,0.920965339,0.934238281,,,0.89232918,0.000419091,,0.90502034,0.000292179,,0.9054134,0.000288249,,0.9074799,0.000267584
9/11/2017,30.85,31.02,30,30.290001,30.290001,953100,,,33.15,,0.930618401,0.935746606,0.904977376,0.91372552,,,0.89122307,0.000225025,,0.90445923,9.27E-05,,0.90440043,9.33E-05,,0.90552987,8.20E-05
10/11/2017,30.25,31.094999,30.25,30.969999,30.969999,1156300,,,33.15,,0.912518854,0.93800902,0.912518854,0.934238281,,,0.88592679,0.000483115,,0.8895283,0.0004471,,0.90694214,0.000272961,,0.90998337,0.000242549
13-11-2017,30.77,30.77,29.950001,30.129999,30.129999,1283700,,,33.15,,0.928205128,0.928205128,0.90346911,0.908898914,,,0.89315392,0.00015745,,0.90661111,2.29E-05,,0.90248171,6.42E-05,,0.90296712,5.93E-05
14-11-2017,30.27,30.42,29.92,29.950001,29.950001,647400,,,33.15,,0.913122172,0.917647059,0.902564103,0.90346911,,,0.89287088,0.000105982,,0.90156458,1.90E-05,,0.90079911,2.67E-05,,0.90124009,2.23E-05
15-11-2017,29.83,30.075001,28.879999,28.92,28.92,1482600,,,33.15,,0.89984917,0.907239849,0.871191523,0.87239819,,,0.8919885,0.000195903,,0.8995314,0.000271332,,0.89619321,0.00023795,,0.89418827,0.000217901
16-11-2017,29.09,29.74,29.02,29.379999,29.379999,879000,,,33.15,,0.877526395,0.897134238,0.875414781,0.88627448,,,0.88983262,3.56E-05,,0.88798118,1.71E-05,,0.89498636,8.71E-05,,0.89351214,7.24E-05
17-11-2017,29.23,29.23,28.879999,28.92,28.92,610900,,,33.15,,0.881749623,0.881749623,0.871191523,0.87239819,,,0.89596511,0.000235669,,0.89947431,0.000270761,,0.89019287,0.000177947,,0.88633412,0.000139359
20-11-2017,29.049999,29.049999,28.52,28.629999,28.629999,780800,,,33.15,,0.876319729,0.876319729,0.860331825,0.863650045,,,0.89601259,0.000323625,,0.89898497,0.000353349,,0.88787256,0.000242225,,0.88281638,0.000191663
21-11-2017,28.700001,29.485001,28.700001,29.450001,29.450001,547300,,,33.15,,0.865761719,0.889441961,0.865761719,0.888386154,,,0.88908782,7.02E-06,,0.88367432,4.71E-05,,0.89238634,4.00E-05,,0.88995776,1.57E-05
22-11-2017,29.5,29.6,29.129999,29.200001,29.200001,251500,,,33.15,,0.889894419,0.892911011,0.878733002,0.880844676,,,0.8945533,0.000137086,,0.89919661,0.000183519,,0.89355351,0.000127088,,0.89110499,0.000102603
24-11-2017,29.200001,29.459999,29.15,29.43,29.43,155900,,,33.15,,0.880844676,0.888687753,0.87933635,0.887782805,,,0.89369435,5.91E-05,,0.89477133,6.99E-05,,0.89293572,5.15E-05,,0.89056864,2.79E-05
27-11-2017,29.379999,29.559999,28.99,29.26,29.26,487000,,,33.15,,0.88627448,0.891704344,0.874509804,0.8826546,,,0.89389381,0.000112392,,0.8974887,0.000148341,,0.89302883,0.000103742,,0.8903497,7.70E-05
28-11-2017,29.32,29.83,29.08,29.790001,29.790001,812000,,,33.15,,0.884464555,0.89984917,0.877224736,0.898642564,,,0.89075693,7.89E-05,,0.8917025,6.94E-05,,0.89557985,3.06E-05,,0.89414864,4.49E-05
29-11-2017,29.780001,29.91,29.24,29.24,29.24,480000,,,33.15,,0.898340905,0.902262443,0.882051282,0.882051282,,,0.89365972,0.000116084,,0.9002651,0.000182138,,0.89590664,0.000138554,,0.89423061,0.000121793
30-11-2017,29.42,29.58,29.16,29.459999,29.459999,838900,,,33.15,,0.887481146,0.892307692,0.879638009,0.888687753,,,0.89417386,5.49E-05,,0.89771902,9.03E-05,,0.89360797,4.92E-05,,0.89130237,2.61E-05
1/12/2017,29.469999,29.620001,28.99,29.59,29.59,538900,,,33.15,,0.888989412,0.893514359,0.874509804,0.892609351,,,0.89397505,1.37E-05,,0.89851796,5.91E-05,,0.89337888,7.70E-06,,0.8907459,1.86E-05
4/12/2017,29.950001,30.559999,29.74,29.77,29.77,516500,,,33.15,,0.90346911,0.921870256,0.897134238,0.898039216,,,0.88874056,9.30E-05,,0.89272374,5.32E-05,,0.9021215,4.08E-05,,0.90322859,5.19E-05
5/12/2017,29.860001,29.940001,29.309999,29.41,29.41,751300,,,33.15,,0.900754178,0.903167451,0.884162866,0.887179487,,,0.89403958,6.86E-05,,0.90136977,0.000141903,,0.89618554,9.01E-05,,0.89460567,7.43E-05
6/12/2017,29.200001,29.52,28.610001,28.68,28.68,1098900,,,33.15,,0.880844676,0.890497738,0.863046787,0.865158371,,,0.8925146,0.000273562,,0.89489657,0.000297382,,0.89186913,0.000267108,,0.88853753,0.000233792
